Race_ID,Odds,BSP,Distance_All,Finish_All,Races_All,Odds_Recent,Odds_380,Time_380,Dist_By,y_real,y_pred,y_prob,Position,Finished
295,3.5,4.2,369.9,3.33,21,5.29,5.29,24.44,-6.39,0,0,0.22925262979300443,1,4
345,5.5,5.37,489.47,4.51,72,5.46,5.86,24.69,-6.86,1,0,0.2292786791496453,1,1
1250,5.0,6.66,390.67,3.24,120,4.86,4.86,24.08,-4.14,1,0,0.22936328918464338,1,1
275,3.0,3.55,401.56,3.89,9,4.25,5.5,24.09,-0.5,0,0,0.22946999280460637,1,4
1170,3.5,4.1,380.0,3.05,71,4.86,4.86,24.11,-2.25,0,0,0.22947558431559784,1,2
1340,4.5,5.2,409.38,3.78,53,4.92,4.96,24.28,-2.82,1,0,0.2295043829442066,1,1
1544,2.75,4.05,395.0,3.58,96,4.88,5.11,24.63,-4.71,0,0,0.22973196014588923,1,2
524,4.0,4.47,380.0,3.9,71,4.79,4.79,24.4,-2.43,0,0,0.22993637122015376,1,4
1350,4.0,4.0,435.17,3.53,58,6.58,6.36,24.1,-2.71,0,0,0.23013071151888798,1,5
93,4.0,4.8,412.73,4.1,44,7.07,6.64,24.6,-6.0,0,0,0.23036712705139667,1,4
1906,3.5,3.8,379.35,4.55,51,5.43,5.43,24.58,-6.0,0,0,0.2303819233573657,1,5
1369,3.5,4.92,456.38,3.56,26,3.75,3.69,24.11,-1.75,0,0,0.23042967935126474,1,6
1682,5.5,6.0,451.92,4.29,38,9.57,10.29,24.58,-6.29,1,0,0.23050300526358478,1,1
590,3.5,4.47,401.16,3.36,95,4.93,4.93,24.01,-3.18,0,0,0.23066090051029814,1,2
421,4.0,4.1,366.88,3.1,26,4.56,3.75,23.93,-1.67,0,0,0.23067668013053005,1,3
1778,4.0,4.14,371.25,3.72,24,4.21,4.21,24.24,-5.43,0,0,0.23084709449140647,1,3
1388,4.0,4.2,404.27,3.17,22,3.71,3.71,24.36,-3.04,0,0,0.23104163625510338,1,3
1957,4.5,4.88,389.53,3.87,17,3.96,3.96,24.39,-2.79,1,0,0.23107920941454535,1,1
1507,4.0,4.04,382.67,3.82,60,5.0,5.0,24.59,-2.89,0,0,0.23107972052498296,1,3
1948,3.5,4.0,378.72,2.77,83,5.58,5.79,20.66,-11.14,0,0,0.2311097475731626,1,6
805,3.5,3.56,389.41,3.07,17,5.96,5.96,24.3,-3.89,0,0,0.23119939600823153,1,4
202,7.0,6.4,384.9,3.2,288,7.0,4.86,24.34,-3.61,1,0,0.2312613056609926,1,1
1555,4.0,4.4,361.11,3.24,89,4.79,4.79,24.06,-2.96,0,0,0.23127651110952321,1,6
91,3.5,3.77,387.18,3.15,17,3.82,3.82,24.24,-0.86,0,0,0.23139145742278008,1,5
1227,4.5,5.2,375.86,3.48,42,4.21,4.21,24.07,-3.43,1,0,0.23140220682856938,1,1
1354,5.0,5.1,395.38,3.3,13,3.93,3.93,24.31,-2.64,0,0,0.23171737587259347,1,5
267,4.0,4.11,385.07,3.31,28,4.17,4.21,24.35,-5.14,0,0,0.23191073024930806,1,4
635,4.0,4.77,404.38,3.62,26,3.94,3.61,24.15,-4.14,0,0,0.23203611542218852,1,2
1597,4.0,4.08,381.52,3.4,31,7.42,4.07,24.44,-5.57,0,0,0.2320809740967882,1,5
1185,4.0,4.0,440.5,3.24,50,6.2,5.5,20.94,-11.54,0,0,0.23212278185200805,1,5
646,4.0,3.53,414.29,4.06,42,5.07,5.64,24.5,-4.43,0,0,0.23217809079828564,1,4
1983,2.75,3.2,375.56,3.02,25,5.29,5.29,24.17,-2.11,0,0,0.23217839448471206,1,2
1750,4.0,4.85,380.0,3.64,24,4.5,4.5,24.34,-3.07,0,0,0.23220068672487781,1,6
393,4.0,4.0,547.97,3.64,71,4.62,5.297020106000001,24.16,-4.486880364,0,0,0.23231478593257673,1,6
965,3.5,3.9,425.13,3.46,39,3.46,3.46,24.17,-1.71,0,0,0.23237510231148323,1,6
840,4.5,4.9,382.32,3.63,19,5.08,4.82,24.25,-4.86,1,0,0.23237986637220653,1,1
1859,4.0,5.16,424.72,3.95,29,4.21,4.21,24.02,-3.43,0,0,0.23239977967144676,1,4
1053,3.5,4.22,380.0,3.67,104,4.54,4.54,24.39,-5.43,0,0,0.23240355376518454,1,4
1950,3.25,3.75,381.43,3.47,28,5.32,5.32,23.99,-4.43,0,0,0.2324056241104234,1,3
1342,3.5,4.25,389.43,3.59,23,4.36,4.36,24.46,-6.57,0,0,0.23241277617093037,1,6
1580,3.25,4.3,403.91,3.67,22,4.75,4.5,24.18,-5.5,0,0,0.2327742163490822,1,4
1264,3.25,3.35,375.26,3.92,35,6.61,6.61,24.37,-4.0,0,0,0.23289768189368346,1,2
88,3.25,4.4,381.89,4.44,9,4.38,4.38,24.86,-9.25,0,0,0.23289774348425293,1,4
1831,4.0,5.3,371.77,3.46,22,4.08,4.08,24.39,-3.0,1,0,0.23290834466565855,1,1
1558,4.0,4.6,398.82,4.06,34,4.5,4.71,24.59,-4.71,0,0,0.23291392811505307,1,3
1762,3.5,4.37,380.0,3.17,30,3.79,3.79,24.05,-1.57,0,0,0.23305124941997277,1,3
337,4.0,3.69,380.34,4.23,32,4.25,4.64,24.49,-4.43,0,0,0.23308824683655846,1,6
264,4.0,4.67,389.71,3.83,31,4.17,4.07,24.19,-4.57,1,0,0.23312978946318316,1,1
744,6.0,5.4,410.27,2.93,37,5.07,5.07,24.01,-1.32,1,0,0.23315930784442535,1,1
539,3.5,4.1,395.29,3.46,34,4.33,4.21,24.22,-1.86,0,0,0.23316349877360731,1,5
1861,4.5,4.24,412.37,4.24,93,5.96,5.96,24.43,-3.14,0,0,0.2331635772474,1,4
1349,4.0,4.4,380.0,4.29,6,5.0,5.0,24.5,-5.0,0,0,0.2332163616931515,1,3
585,3.0,3.5,381.32,3.2,82,7.0,6.14,24.03,-2.79,0,0,0.23340648967898978,1,6
1632,4.5,4.95,400.0,3.75,72,5.93,5.93,24.32,-1.71,1,0,0.23347756576705675,1,1
2,3.5,3.81,401.74,3.23,92,5.54,5.54,23.98,-1.82,0,0,0.23349655612062403,1,2
1121,3.5,4.5,380.0,3.37,31,4.89,4.89,23.98,-2.11,0,0,0.23355888003520783,1,5
1694,3.5,3.63,450.27,4.45,64,5.5,5.82,24.35,-4.43,0,0,0.23370578745488682,1,2
1756,4.5,6.0,375.41,2.79,44,6.5,4.64,24.39,-5.71,1,0,0.23399769780167734,1,1
885,4.5,4.12,404.51,3.38,82,5.38,5.46,23.91,-0.82,1,0,0.2340234538742402,1,1
1420,4.0,5.13,412.25,3.13,24,6.83,6.64,23.86,-2.11,1,0,0.2341277772276435,1,1
1717,3.5,4.15,381.43,3.8,140,4.04,4.04,24.65,-5.29,0,0,0.23415209493514091,1,4
470,4.5,5.1,386.55,3.1,55,5.07,5.07,24.15,-3.29,1,0,0.23416665018783256,1,1
326,4.5,4.22,412.79,4.02,116,5.5,6.0,24.29,-4.57,0,0,0.2343177489767691,1,4
453,3.5,4.9,386.27,3.39,51,4.21,4.61,20.53,-8.54,1,0,0.23438289795089073,1,1
1783,3.5,4.15,380.0,3.71,152,8.64,8.64,24.68,-5.29,0,0,0.23454641499527817,1,3
149,3.5,4.4,376.42,3.42,72,4.67,4.64,20.51,-9.36,0,0,0.23455279923650849,1,6
52,4.0,4.5,380.0,3.77,54,6.5,6.5,24.35,-5.0,1,0,0.2345906597452729,1,1
821,3.5,4.26,377.9,3.18,20,4.71,4.71,24.25,-3.25,1,0,0.23459885768221575,1,1
930,3.5,4.9,545.64,3.69,72,5.0,4.0,24.32,-6.0,0,0,0.23462163299270028,1,3
435,3.5,3.99,386.96,3.62,46,4.21,4.18,24.34,-2.14,1,0,0.23468365331941413,1,1
796,3.5,3.37,380.48,4.26,23,5.07,5.07,24.24,-4.0,0,0,0.23468873232235762,1,3
208,4.5,4.4,387.77,3.5,43,4.17,4.21,24.33,-4.43,0,0,0.23485825491766021,1,6
1007,5.0,7.2,508.0,3.76,45,6.5,7.33,24.64,-7.0,1,0,0.23487643354876034,1,1
583,4.0,4.2,398.82,4.03,17,4.68,4.68,24.34,-2.0,0,0,0.2349717474957083,1,5
515,4.0,5.4,385.81,3.52,21,3.71,3.61,20.74,-9.0,0,0,0.2350277138233579,1,4
800,4.0,5.0,378.34,3.43,47,4.54,4.54,24.21,-4.71,1,0,0.2350956368633744,1,1
1518,3.5,4.6,380.0,3.9,30,4.93,4.93,24.22,-2.86,0,0,0.23522755979766746,1,5
186,4.5,4.5,430.0,3.61,16,6.71,5.21,24.28,-5.43,0,0,0.2354901151800876,1,3
1552,3.5,4.1,457.33,3.29,75,4.5,6.57,24.39,-4.86,1,0,0.23555314794524043,1,1
303,3.0,3.95,382.0,4.1,60,6.79,6.79,24.5,-8.14,0,0,0.2356280873290909,1,3
588,5.0,6.4,380.0,3.15,214,4.71,4.71,24.31,-4.14,1,0,0.2356332145735632,1,1
1620,3.5,3.77,380.0,4.24,19,6.5,6.43,20.75,-9.86,0,0,0.2356829092979488,1,2
1046,3.5,3.13,426.67,3.76,42,4.12,5.68,24.28,-3.25,0,0,0.23579893703980634,1,5
1624,3.5,4.2,380.0,4.09,20,5.46,5.25,24.37,-6.14,1,0,0.23580923451696884,1,1
316,4.0,5.0,377.86,3.77,112,5.93,5.93,24.37,-3.57,1,0,0.2359143285360713,1,1
1679,4.0,3.8,473.88,3.27,33,3.96,6.67,24.17,-2.67,0,0,0.23600740335291423,1,5
1755,4.0,4.7,380.0,4.39,20,5.04,4.96,24.64,-6.5,1,0,0.23627855462973626,1,1
1553,3.5,4.63,446.9,4.1,29,5.36,5.07,24.31,-5.43,0,0,0.2362855352047428,1,5
689,4.0,4.9,380.73,3.79,48,4.04,4.04,24.12,-2.96,1,0,0.23647242912886957,1,1
682,4.0,3.78,404.55,3.97,38,4.07,4.07,24.39,-4.14,0,0,0.23647566510387716,1,4
306,3.5,4.5,400.0,4.15,40,6.25,6.93,24.41,-2.86,1,0,0.23648401598461252,1,1
1904,3.5,5.5,393.09,3.46,23,3.31,3.08,24.16,-4.08,0,0,0.23650243382021915,1,6
1124,3.5,3.2,412.48,3.06,21,3.4,3.4,23.92,-1.35,0,0,0.2365310854774862,1,2
426,3.5,4.5,363.64,3.47,33,4.57,4.57,24.02,-3.0,0,0,0.23657094472773665,1,4
1326,3.25,3.3,417.77,4.52,112,5.11,5.11,24.5,-4.57,0,0,0.23676009503151765,1,6
1229,3.5,4.38,380.0,3.53,162,4.57,4.57,24.43,-3.71,0,0,0.23682965019681,1,3
1995,4.0,4.17,413.93,3.6,59,5.0,5.0,24.34,-3.14,0,0,0.2368809427035341,1,5
1777,4.5,5.08,380.0,4.04,16,3.61,3.61,24.16,-3.14,0,0,0.23691449469779982,1,4
1037,3.5,4.0,380.0,2.52,13,3.5,3.5,23.97,-1.25,1,0,0.23691840069341857,1,1
1491,3.25,3.86,388.0,3.65,10,4.38,4.38,24.16,-4.33,0,0,0.23692797776012756,1,5
1653,4.0,4.31,377.86,3.44,83,4.3,4.5,24.02,-4.39,0,0,0.23704189315091656,1,3
1235,3.5,3.56,380.0,3.22,29,3.86,3.86,24.11,-1.57,0,0,0.23707537791012886,1,2
332,4.0,4.86,408.21,3.92,39,5.75,5.57,24.21,-5.14,1,0,0.23717133976292182,1,1
1171,4.0,4.1,380.0,3.4,55,5.71,5.71,24.39,-3.71,1,0,0.23717456013268745,1,1
956,3.5,4.6,379.33,4.22,30,4.33,4.75,24.38,-2.5,0,0,0.23733393363734237,1,3
1258,4.0,4.1,410.96,3.05,25,4.14,4.82,24.07,-3.75,1,0,0.2373512926978612,1,1
835,4.0,4.3,380.0,3.9,22,6.14,6.14,24.16,-3.57,1,0,0.23735987459554167,1,1
409,4.0,3.81,381.54,3.99,78,4.54,4.54,24.31,-3.86,0,0,0.23738284089436523,1,6
917,3.25,3.86,410.63,3.41,62,4.71,5.57,24.11,-4.0,0,0,0.23746269625288513,1,3
1665,3.5,3.88,482.76,4.03,71,4.67,4.79,24.0,-0.61,0,0,0.2374679816783696,1,3
1206,3.25,3.3,406.8,4.09,44,5.83,5.79,24.54,-7.43,0,0,0.23763794225279933,1,6
1896,2.75,3.04,397.59,3.61,113,7.71,7.71,24.69,-6.57,0,0,0.23770421011936452,1,5
1918,3.0,4.07,381.33,3.73,120,7.17,7.43,24.47,-4.14,1,0,0.23773666601926333,1,1
1115,4.0,5.2,380.0,3.73,42,3.42,3.5,23.9,-2.18,0,0,0.23774905699808815,1,2
1232,4.5,4.5,396.0,3.74,10,3.75,3.75,24.68,-3.1,0,0,0.23781178512878842,1,6
749,4.0,4.22,378.9,3.39,73,4.9,4.79,24.21,-3.57,0,0,0.23782809705855817,1,2
1516,3.5,4.08,411.28,3.35,83,6.86,6.86,24.16,-3.14,0,0,0.23785444563623642,1,4
1066,3.0,2.88,409.37,2.97,67,5.46,5.46,23.8,-2.46,0,0,0.23787579379464607,1,2
721,4.0,5.1,373.08,2.93,12,3.82,3.82,24.5,-3.75,0,0,0.2379015612828977,1,3
1308,3.5,4.07,382.78,2.98,72,4.5,4.5,24.16,-4.43,1,0,0.2380317203379589,1,1
463,3.25,3.75,415.56,3.63,81,5.21,5.21,24.46,-1.75,0,0,0.2380614599960028,1,4
1571,3.5,3.97,404.57,3.94,49,4.93,4.93,24.6,-6.86,0,0,0.2382027261975507,1,5
1087,3.5,4.4,379.1,3.4,124,6.5,6.5,24.19,-3.75,0,0,0.23822423615593252,1,3
1374,4.5,4.3,415.26,3.78,23,6.31,5.75,24.14,0.0,1,0,0.23826827650762994,1,1
653,4.0,5.0,414.12,3.96,34,4.3,4.5,20.76,-11.71,0,0,0.23828344207470908,1,4
1089,3.0,3.42,443.0,4.07,16,5.33,7.67,24.21,-3.67,0,0,0.23829216653650914,1,6
1782,6.0,11.0,380.0,3.26,174,4.07,4.07,24.31,-2.82,1,0,0.23837266739873514,1,1
1575,4.0,3.94,398.82,4.21,34,5.75,5.57,24.63,-5.29,0,0,0.23843345613857952,1,4
1987,4.5,5.3,380.0,3.34,23,4.11,4.11,24.34,-3.14,1,0,0.23847117546233246,1,1
59,4.5,4.8,434.53,3.58,182,6.93,6.93,24.22,-5.29,0,0,0.23853662764125333,1,5
710,3.5,4.0,390.85,3.19,118,4.79,4.79,24.11,-4.71,0,0,0.2385699511497716,1,6
1805,4.0,4.2,448.6,3.42,80,6.25,5.0,24.22,-3.61,0,0,0.23870518901955218,1,5
221,2.75,3.35,380.0,3.16,21,5.75,5.64,24.35,-3.14,0,0,0.2387566273746841,1,2
277,4.0,3.85,380.39,4.16,28,5.17,5.29,24.31,-4.29,0,0,0.23879525018643893,1,4
1372,2.75,3.45,381.43,3.62,112,6.36,6.36,24.54,-5.43,0,0,0.2387998009303117,1,5
1385,4.0,4.98,399.44,3.37,16,4.5,4.5,24.38,-5.83,1,0,0.23880478428394322,1,1
981,3.5,3.8,383.33,3.88,24,4.82,4.82,24.56,-4.75,0,0,0.23881627809767983,1,5
300,4.0,6.4,418.15,3.66,119,4.57,4.57,23.97,-1.61,1,0,0.23882412282450485,1,1
1572,3.5,3.77,442.58,3.85,50,5.29,5.36,24.08,-4.14,0,0,0.23894894925329432,1,4
1012,3.5,3.85,380.0,3.74,128,6.36,6.36,24.65,-3.57,0,0,0.23899114144684863,1,3
1743,4.5,5.19,461.39,3.03,61,4.0,4.0,24.28,-2.39,0,0,0.23906893448338615,1,4
273,3.0,3.57,420.0,5.0,5,5.354239896,5.297020106000001,24.61,-4.486880364,0,0,0.23910321157272368,1,5
413,4.0,4.4,402.25,3.26,24,4.18,4.18,24.39,-4.46,1,0,0.23910977072927334,1,1
996,3.0,3.2,408.39,4.35,18,5.5,5.5,24.61,-4.6,1,0,0.2391494421582882,1,1
897,4.5,4.71,378.97,3.3,78,3.78,3.88,24.37,-3.29,1,0,0.2391819148612152,1,1
177,4.5,5.1,433.33,4.04,33,5.43,6.21,24.31,-4.64,0,0,0.23919286873715928,1,5
1454,4.0,3.59,381.06,3.15,94,5.29,5.29,24.18,-2.29,0,0,0.23943713745688,1,3
904,4.0,4.6,399.45,3.85,38,7.0,7.0,24.43,-3.82,1,0,0.23946912562411832,1,1
1009,4.0,4.1,380.0,3.8,15,3.61,3.61,24.16,-3.0,0,0,0.2394725499110273,1,6
90,4.0,4.62,380.0,3.87,135,8.36,8.36,24.71,-5.61,0,0,0.23948001116128279,1,4
935,4.0,4.13,380.0,4.45,12,5.39,5.39,24.53,-3.5,1,0,0.23966793761425634,1,1
369,3.0,3.8,435.56,3.71,18,4.5,4.5,24.29,-1.33,0,0,0.23990237697911465,1,4
505,3.5,3.61,385.97,3.49,124,5.57,5.57,24.31,-2.71,0,0,0.23993358944031334,1,2
1248,3.5,3.95,378.71,3.44,49,6.67,6.43,24.2,-3.71,0,0,0.23993999785905462,1,3
725,3.5,3.47,384.88,2.84,41,5.07,5.07,24.2,-2.89,0,0,0.2399577325427164,1,4
174,3.5,5.0,387.62,3.25,126,8.29,8.29,24.33,-3.29,0,0,0.24002411336640467,1,2
236,3.25,3.98,375.51,2.97,37,4.82,4.82,24.18,-2.0,0,0,0.24006324377520144,1,4
309,3.25,4.4,399.39,3.3,132,7.07,7.07,24.13,-1.57,0,0,0.24021604875281494,1,3
1992,3.5,3.95,360.0,3.64,27,4.86,4.86,24.09,-4.0,0,0,0.24027397128639952,1,2
331,4.0,4.39,377.07,3.57,88,5.64,5.64,24.23,-5.0,1,0,0.2403291828142234,1,1
292,4.0,4.11,351.09,4.12,46,5.5,5.5,24.54,-6.43,0,0,0.2404019853606162,1,2
66,4.0,4.37,380.0,3.57,150,6.36,6.36,24.33,-2.46,0,0,0.2405027617317216,1,5
1748,4.0,3.94,383.81,4.04,21,5.5,5.5,24.64,-5.71,0,0,0.2407310859505478,1,2
1288,3.5,4.1,380.0,3.87,18,4.1,5.43,24.51,-3.61,0,0,0.2407946137408508,1,4
1759,4.0,4.27,382.4,3.32,35,7.93,5.79,24.25,-5.04,0,0,0.2408784488110763,1,2
1336,3.0,4.47,380.0,3.54,91,5.29,5.29,24.4,-2.93,0,0,0.2410260909551642,1,5
1737,3.25,3.65,335.06,4.57,16,4.75,4.75,24.65,-6.6,0,0,0.24120076127532095,1,5
853,2.75,3.55,457.48,3.21,42,3.21,4.57,24.02,-2.54,0,0,0.24122689222887722,1,4
1132,3.5,5.4,410.66,3.67,38,3.14,3.14,24.3,-3.71,0,0,0.241273329820052,1,4
638,2.25,2.84,422.0,4.24,33,8.5,7.79,23.81,-1.68,0,0,0.24134675062305938,1,2
287,3.25,3.85,461.61,3.09,90,5.79,5.79,23.98,-3.43,0,0,0.2413523326677566,1,2
1855,4.0,4.41,380.0,3.37,20,4.43,4.43,24.33,-3.68,1,0,0.24137006179780152,1,1
359,4.0,3.9,376.93,3.59,54,6.25,5.93,24.13,-3.82,1,0,0.24154189659743228,1,1
1573,3.0,4.13,383.78,4.37,9,4.5,4.0,24.36,-5.0,0,0,0.2415547975556593,1,5
1181,4.5,5.04,385.71,3.47,24,5.21,5.21,23.96,-2.0,0,0,0.24156498883595134,1,3
718,2.75,3.85,405.69,3.43,13,4.0,4.0,24.31,-0.58,0,0,0.24165141839668208,1,3
1311,2.5,2.88,380.0,3.11,176,6.71,6.71,24.09,-1.11,0,0,0.24167931279178714,1,4
442,3.25,3.9,359.56,3.11,16,3.68,3.68,24.25,-2.29,0,0,0.24169117707300627,1,4
1727,2.75,2.84,380.0,3.46,6,3.67,3.67,24.24,-4.33,0,0,0.2417289041851886,1,2
1543,4.0,4.22,383.19,3.87,27,4.46,4.46,24.31,-6.86,1,0,0.24175373062976013,1,1
909,4.0,4.4,419.9,3.46,31,4.36,4.36,23.93,-2.57,1,0,0.2418160295173533,1,1
446,3.0,3.8,384.51,4.21,43,6.0,5.71,24.65,-5.86,0,0,0.24182756461434868,1,4
602,3.5,4.3,385.0,4.5,16,5.2,4.79,24.7,-8.86,0,0,0.24189841794670716,1,6
1804,3.5,4.02,356.44,2.67,9,3.45,1.8,24.06,3.0,0,0,0.24195123539679664,1,4
606,4.0,4.2,432.12,3.04,16,6.2,5.2,19.32,-11.8,0,0,0.2420679443151429,1,4
422,4.0,4.8,375.33,3.94,9,3.67,4.25,24.45,-3.62,1,0,0.24211407934998572,1,1
199,4.5,5.16,393.0,3.3,18,4.58,4.36,17.08,-14.07,0,0,0.24212552977796115,1,6
1051,4.0,5.12,429.52,3.88,27,4.07,4.25,24.07,-3.71,0,0,0.24217966731152465,1,3
1941,4.0,4.3,393.76,3.14,17,4.7,4.42,15.91,-15.92,0,0,0.24228751926449216,1,5
1216,3.5,3.65,407.44,3.99,34,5.21,5.46,24.26,-3.14,0,0,0.24237169490821148,1,5
362,3.5,4.35,420.69,3.9,36,4.67,5.0,24.64,-5.54,1,0,0.24240126727028646,1,1
1618,3.25,3.55,374.04,3.74,25,6.7,6.43,24.37,-7.0,0,0,0.24254051301640622,1,2
1774,5.5,8.14,470.06,3.46,290,7.0,8.14,24.33,-3.57,1,0,0.2425811896221887,1,1
165,3.25,3.5,452.73,3.51,154,5.64,5.64,24.46,-2.57,0,0,0.24267713221767206,1,4
110,3.5,5.3,389.41,3.47,51,3.61,3.61,24.36,-2.86,0,0,0.24273988379419426,1,5
1313,4.0,5.9,412.93,3.64,82,5.75,5.93,20.78,-9.57,1,0,0.2428463997180446,1,1
563,4.0,5.2,416.36,3.81,22,4.36,4.5,24.48,-5.14,1,0,0.24286544720568204,1,1
1964,4.0,4.19,442.57,3.65,35,6.0,6.0,24.22,-1.71,1,0,0.24292562611754756,1,1
438,3.5,4.2,414.27,4.09,11,8.0,8.0,24.41,-4.67,0,0,0.2429483467004186,1,3
1852,3.5,4.2,385.33,3.89,120,5.58,6.07,24.58,-5.61,1,0,0.24296032656682157,1,1
1279,3.5,4.2,429.67,3.69,39,5.75,4.93,24.02,-2.46,0,0,0.24305382081952254,1,5
799,3.5,4.6,363.84,3.3,104,4.93,4.93,24.04,-4.18,1,0,0.24319017925793848,1,1
1223,4.0,4.19,432.78,3.4,32,4.11,5.0,24.28,-2.36,0,0,0.24323604559707138,1,5
1533,3.5,4.0,381.84,3.78,19,3.85,3.68,24.26,-3.25,1,0,0.2432441234475345,1,1
39,4.0,4.4,381.45,3.68,69,4.71,4.71,24.41,-2.71,0,0,0.2432756059885813,1,3
18,4.0,4.1,383.7,3.47,54,4.75,4.46,24.27,-2.04,1,0,0.24330478023577184,1,1
37,4.0,3.9,380.0,3.58,25,4.68,4.68,24.54,-4.46,0,0,0.24333706275821407,1,2
1747,4.5,4.7,439.76,3.87,51,4.88,5.89,23.93,-2.54,1,0,0.24336124783784274,1,1
447,3.5,4.81,380.0,3.14,248,4.86,4.86,24.28,-3.29,0,0,0.24339965830024612,1,5
867,2.75,3.02,383.7,3.89,27,5.21,5.21,24.41,-4.68,0,0,0.2435131469078281,1,2
1483,4.0,5.2,450.78,3.48,41,4.46,4.46,24.35,-3.71,1,0,0.24352295236200497,1,1
412,3.5,3.5,380.0,4.26,19,5.1,4.79,24.53,-7.36,0,0,0.24352858279116377,1,6
1287,4.0,5.5,380.0,3.23,28,4.92,5.5,20.73,-10.0,1,0,0.24357795834672558,1,1
1635,3.5,4.4,387.44,3.56,43,7.5,5.5,24.43,-5.0,1,0,0.24391952211244255,1,1
1974,3.0,3.47,367.73,4.38,22,6.42,6.29,24.3,-4.86,0,0,0.24394817760328963,1,2
1233,4.0,6.2,380.0,3.58,164,6.71,6.71,24.35,-3.29,1,0,0.24409634431367866,1,1
228,4.0,5.4,384.26,3.43,47,6.93,6.93,24.09,-3.71,1,0,0.2441144930060871,1,1
752,4.0,2.71,378.66,3.33,58,6.93,6.93,24.24,-3.89,0,0,0.24412908650847714,1,2
207,4.5,4.1,411.37,3.73,153,5.75,6.11,24.92,-6.64,0,0,0.24415054521566934,1,5
1513,3.5,4.5,383.14,3.95,51,8.57,8.57,24.7,-4.64,0,0,0.244331369651668,1,3
790,3.5,4.4,410.24,3.18,164,6.43,6.43,24.55,-4.43,0,0,0.24437186631664443,1,3
468,4.0,4.9,451.85,4.24,27,5.64,4.61,24.31,-6.29,1,0,0.2443901561190166,1,1
1582,3.5,3.6,393.29,3.93,51,5.07,5.07,24.19,-5.43,0,0,0.24443660343703713,1,6
388,3.5,3.9,414.48,3.33,29,3.32,3.32,24.27,-2.86,0,0,0.24444736226008407,1,2
854,5.0,8.4,384.97,3.0,60,11.12,5.0,24.26,-5.04,1,0,0.24448571306923797,1,1
557,3.25,4.05,405.5,3.18,22,3.64,3.64,24.26,-3.39,1,0,0.24453109651815566,1,1
846,3.5,4.7,380.0,3.63,138,5.64,5.64,24.43,-2.25,1,0,0.2445312844372843,1,1
662,4.5,4.8,416.55,3.98,29,8.33,4.14,24.32,-3.86,0,0,0.24463362232726754,1,5
190,2.75,3.2,382.82,3.5,71,7.0,7.0,24.3,-6.43,0,0,0.24464251045613597,1,3
1771,4.5,4.55,432.28,3.12,158,4.43,4.43,24.35,-0.29,0,0,0.24475263466623207,1,3
1414,3.5,4.4,380.0,3.35,33,4.79,4.79,24.28,-2.54,0,0,0.24480809035057483,1,2
1052,3.5,3.52,358.8,3.5,5,6.0,6.0,23.93,-3.0,0,0,0.24494332994429832,1,5
1772,3.0,4.1,380.0,3.9,63,6.93,6.93,24.6,-5.0,0,0,0.24509474512736734,1,2
1720,3.0,3.5,380.0,3.88,24,5.2,5.79,24.39,-4.75,0,0,0.2451749608375692,1,6
285,3.5,3.75,379.58,3.98,48,3.93,3.93,24.4,-2.29,0,0,0.2451926127310578,1,3
63,3.5,4.3,418.08,3.88,37,6.6,6.6,24.0,-2.85,1,0,0.24539220566804412,1,1
1827,3.5,3.56,379.86,3.87,42,4.62,4.96,24.39,-4.57,0,0,0.24549641045892984,1,2
6,3.5,4.72,397.33,3.67,120,6.79,6.79,24.53,-3.57,1,0,0.24549831700308875,1,1
1959,3.5,2.98,454.71,3.77,89,4.71,4.82,24.29,-2.18,0,0,0.2456118327668962,1,2
325,3.25,3.69,373.0,3.6,30,6.14,6.14,24.08,-3.71,0,0,0.24577229547310356,1,2
1559,4.5,5.0,381.14,3.29,140,8.93,8.93,23.99,-1.64,0,0,0.24591168971492564,1,6
176,2.75,3.4,433.33,3.51,78,8.07,8.43,24.32,-2.43,0,0,0.245989174425716,1,4
750,4.0,3.5,418.28,3.11,83,6.86,6.86,24.17,-3.32,1,0,0.24607955446725469,1,1
878,4.0,4.93,390.71,3.62,28,4.21,4.61,24.14,-2.54,1,0,0.24616614453949545,1,1
970,4.0,5.1,380.0,3.48,27,5.08,4.86,20.68,-10.82,0,0,0.24627428049220132,1,3
170,4.0,4.9,373.08,3.29,24,4.18,4.18,24.21,-2.61,1,0,0.24629184422927847,1,1
833,4.5,4.27,380.0,4.05,6,6.0,6.0,24.67,-4.0,0,0,0.2463437066321956,1,6
188,6.0,11.3,378.51,2.75,71,4.68,4.68,24.05,-1.71,1,0,0.24636759660590285,1,1
75,3.5,5.0,395.3,3.1,124,4.32,4.32,24.12,-3.07,1,0,0.2464704606900064,1,1
685,4.0,3.8,386.06,3.46,33,5.04,5.04,24.16,-5.14,0,0,0.24649955583496072,1,2
266,3.5,4.2,431.88,3.89,25,4.88,4.88,23.88,-1.5,0,0,0.24650071901150636,1,2
1399,4.0,4.01,445.02,3.54,42,5.93,5.25,24.18,-3.07,1,0,0.246536074135349,1,1
1605,2.75,2.9,426.3,3.37,27,3.71,3.71,24.23,-3.93,0,0,0.24671270626909358,1,3
781,4.5,6.4,445.45,4.36,22,6.0,4.21,24.43,-3.43,1,0,0.24678384967307856,1,1
603,2.5,3.76,378.12,4.12,8,3.67,3.67,24.25,-4.33,0,0,0.2469486708777838,1,4
